pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday,strategy,mode,pair_tag,run_folder,coin,open_year,open_month,open_dow,close_dow,duration_days,is_win,dur_bucket
ETH/USDT,9377.971145,9377.971145,2.8255,2024-03-01 00:00:00+00:00,2024-06-25 00:00:00+00:00,3319.05,3352.74,0.001,0.001,167040,0.0081327098891738,76.34458699,calendar_shield:exit,33.41,-0.99,33.41,-0.99,2817.0,4093.92,False,calendar_shield,1.0,False,1709251200000,1719273600000,0.0,1,BtcCalendarShieldStrategy,MY_ETH_Calendar_2024,BTC/USDT,20260605_001117__BtcCalendarShieldStrategy__MY_ETH_Calendar_2024__BTC_USDT,BTC,2024,3,Friday,Tuesday,116,True,61-120d
ETH/USDT,10628.263157,10628.263157,3.1523,2024-11-12 00:00:00+00:00,2024-12-06 00:00:00+00:00,3371.59,3785.21,0.001,0.001,34560,0.1204349113792432,1281.29394536,calendar_shield:exit,33.72,-0.99,33.72,-0.99,3014.5,4087.73,False,calendar_shield,1.0,False,1731369600000,1733443200000,0.0,4,BtcCalendarShieldStrategy,MY_ETH_Calendar_2024,BTC/USDT,20260605_001117__BtcCalendarShieldStrategy__MY_ETH_Calendar_2024__BTC_USDT,BTC,2024,11,Tuesday,Friday,24,True,8-30d
ETH/USDT,11655.106502,11655.106502,2.9146,2024-12-07 00:00:00+00:00,2025-01-01 00:00:00+00:00,3998.87,3337.78,0.001,0.001,36000,-0.1669868965755053,-1948.19631409,force_exit,39.99,-0.99,39.99,-0.99,3101.9,4107.8,False,calendar_shield,1.0,False,1733529600000,1735689600000,0.0,2,BtcCalendarShieldStrategy,MY_ETH_Calendar_2024,BTC/USDT,20260605_001117__BtcCalendarShieldStrategy__MY_ETH_Calendar_2024__BTC_USDT,BTC,2024,12,Saturday,Wednesday,25,False,8-30d
ETH/USDT,7395.689755,8886.239959,2.8466,2025-05-13 00:00:00+00:00,2025-10-11 00:00:00+00:00,2598.08,3829.72,0.001,0.001,217440,0.4866642184802973,4328.9396399,calendar_shield:exit,24.96,-0.99,25.99,-0.99,2111.89,4956.78,False,calendar_shield,1.0,False,1747094400000,1760140800000,0.0,5,BtcCalendarShieldStrategy,MY_ETH_Calendar_2025,BTC/USDT,20260605_001121__BtcCalendarShieldStrategy__MY_ETH_Calendar_2025__BTC_USDT,BTC,2025,5,Tuesday,Saturday,151,True,120d+
ETH/USDT,8499.951516,8499.951516,13.6948,2018-04-23 00:00:00+00:00,2018-05-29 00:00:00+00:00,620.67,511.5,0.001,0.001,51840,-0.1775371421564918,-1510.56615772,shield:bear_rs_aggr,6.21,-0.99,6.21,-0.99,506.11,839.99,False,shield:bull_rs_aggr,1.0,False,1524441600000,1527552000000,0.0,1,BtcRegimeShieldStrategy,MY_ETH_Shield_2018,BTC/USDT,20260605_001128__BtcRegimeShieldStrategy__MY_ETH_Shield_2018__BTC_USDT,BTC,2018,4,Monday,Tuesday,36,False,31-60d
ETH/USDT,8499.981567,8499.981567,43.4049,2019-05-14 00:00:00+00:00,2019-07-25 00:00:00+00:00,195.83,216.31,0.001,0.001,103680,0.1023735494445188,871.04345651,shield:bear_rs_aggr,1.96,-0.99,1.96,-0.99,191.84,366.8,False,shield:bull_rs_aggr,1.0,False,1557792000000,1564012800000,0.0,3,BtcRegimeShieldStrategy,MY_ETH_Shield_2019,BTC/USDT,20260605_001131__BtcRegimeShieldStrategy__MY_ETH_Shield_2019__BTC_USDT,BTC,2019,5,Tuesday,Thursday,72,True,61-120d
ETH/USDT,9240.37632,9240.37632,42.9705,2019-09-22 00:00:00+00:00,2019-10-19 00:00:00+00:00,215.04,172.78,0.001,0.001,38880,-0.1981269288746967,-1832.59814931,shield:bear_rs_aggr,2.16,-0.99,2.16,-0.99,150.03,215.61,False,shield:bull_rs_aggr,1.0,False,1569110400000,1571443200000,0.0,5,BtcRegimeShieldStrategy,MY_ETH_Shield_2019,BTC/USDT,20260605_001131__BtcRegimeShieldStrategy__MY_ETH_Shield_2019__BTC_USDT,BTC,2019,9,Sunday,Saturday,27,False,8-30d
ETH/USDT,9048.306801,9048.306801,50.0875,2020-02-05 00:00:00+00:00,2020-03-14 00:00:00+00:00,180.65,134.06,0.001,0.001,54720,-0.259384727670282,-2349.33958805,shield:bear_rs_aggr,1.89,-0.99,1.89,-0.99,86.0,288.41,False,shield:bull_rs_aggr,1.0,False,1580860800000,1584144000000,0.0,5,BtcRegimeShieldStrategy,MY_ETH_Shield_2020,BTC/USDT,20260605_001135__BtcRegimeShieldStrategy__MY_ETH_Shield_2020__BTC_USDT,BTC,2020,2,Wednesday,Saturday,38,False,31-60d
ETH/USDT,9740.390442,12078.055282,30.8778,2020-04-25 00:00:00+00:00,2021-01-01 00:00:00+00:00,315.45,736.42,0.001,0.001,361440,1.534975092272395,18558.05353498,force_exit,1.88,-0.99,3.16,-0.99,176.0,758.74,False,shield:bull_rs_aggr,1.0,False,1587772800000,1609459200000,0.0,4,BtcRegimeShieldStrategy,MY_ETH_Shield_2020,BTC/USDT,20260605_001135__BtcRegimeShieldStrategy__MY_ETH_Shield_2020__BTC_USDT,BTC,2020,4,Saturday,Friday,251,True,120d+
ETH/USDT,13113.888531,16236.320298,10.5712,2021-01-02 00:00:00+00:00,2021-06-24 00:00:00+00:00,1240.53,1967.95,0.001,0.001,249120,0.940704711423493,15288.856583510002,shield:bear_rs_aggr,7.29,-0.99,12.41,-0.99,714.91,4372.72,False,shield:bull_rs_aggr,1.0,False,1609545600000,1624492800000,0.0,3,BtcRegimeShieldStrategy,MY_ETH_Shield_2021,BTC/USDT,20260605_001138__BtcRegimeShieldStrategy__MY_ETH_Shield_2021__BTC_USDT,BTC,2021,1,Saturday,Thursday,173,True,120d+
ETH/USDT,21495.36675,21495.36675,8.4925,2021-08-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2531.1,3676.22,0.001,0.001,220320,0.4495179586325728,9672.2159349,force_exit,25.32,-0.99,25.32,-0.99,2442.32,4868.0,False,shield:bull_rs_aggr,1.0,False,1627776000000,1640995200000,0.0,5,BtcRegimeShieldStrategy,MY_ETH_Shield_2021,BTC/USDT,20260605_001138__BtcRegimeShieldStrategy__MY_ETH_Shield_2021__BTC_USDT,BTC,2021,8,Sunday,Saturday,153,True,120d+
ETH/USDT,8499.914796,8499.914796,2.4996,2022-03-30 00:00:00+00:00,2022-04-29 00:00:00+00:00,3400.51,2936.92,0.001,0.001,43200,-0.1380551658512315,-1174.63060403,shield:bear_rs_aggr,34.01,-0.99,34.01,-0.99,2767.0,3580.34,False,shield:bull_rs_aggr,1.0,False,1648598400000,1651190400000,0.0,4,BtcRegimeShieldStrategy,MY_ETH_Shield_2022,BTC/USDT,20260605_001141__BtcRegimeShieldStrategy__MY_ETH_Shield_2022__BTC_USDT,BTC,2022,3,Wednesday,Friday,30,False,8-30d
ETH/USDT,8499.882091,8499.882091,5.8571,2023-01-14 00:00:00+00:00,2023-08-20 00:00:00+00:00,1451.21,1669.68,0.001,0.001,313920,0.1482445518042223,1261.32127218,shield:bear_rs_aggr,14.52,-0.99,14.52,-0.99,1368.39,2141.54,False,shield:bull_rs_aggr,1.0,False,1673654400000,1692489600000,0.0,6,BtcRegimeShieldStrategy,MY_ETH_Shield_2023,BTC/USDT,20260605_001145__BtcRegimeShieldStrategy__MY_ETH_Shield_2023__BTC_USDT,BTC,2023,1,Saturday,Sunday,218,True,120d+
ETH/USDT,9571.9754,9571.9754,5.356,2023-10-26 00:00:00+00:00,2024-01-01 00:00:00+00:00,1787.15,2281.87,0.001,0.001,96480,0.2742695460262536,2627.92664888,force_exit,17.88,-0.99,17.88,-0.99,1744.66,2445.8,False,shield:bull_rs_aggr,1.0,False,1698278400000,1704067200000,0.0,0,BtcRegimeShieldStrategy,MY_ETH_Shield_2023,BTC/USDT,20260605_001145__BtcRegimeShieldStrategy__MY_ETH_Shield_2023__BTC_USDT,BTC,2023,10,Thursday,Monday,67,True,61-120d
ETH/USDT,8499.83829,8499.83829,3.6138,2024-01-02 00:00:00+00:00,2024-07-07 00:00:00+00:00,2352.05,3066.83,0.001,0.001,269280,0.3012914128243759,2563.48921546,shield:bear_rs_aggr,23.53,-0.99,23.53,-0.99,2100.0,4093.92,False,shield:bull_rs_aggr,1.0,False,1704153600000,1720310400000,0.0,6,BtcRegimeShieldStrategy,MY_ETH_Shield_2024,BTC/USDT,20260605_001148__BtcRegimeShieldStrategy__MY_ETH_Shield_2024__BTC_USDT,BTC,2024,1,Tuesday,Sunday,187,True,120d+
ETH/USDT,10678.837007,10678.837007,3.1673,2024-11-12 00:00:00+00:00,2025-01-01 00:00:00+00:00,3371.59,3337.78,0.001,0.001,72000,-0.0120058758949266,-128.3370006,force_exit,33.72,-0.99,33.72,-0.99,3014.5,4107.8,False,shield:bull_rs_aggr,1.0,False,1731369600000,1735689600000,0.0,2,BtcRegimeShieldStrategy,MY_ETH_Shield_2024,BTC/USDT,20260605_001148__BtcRegimeShieldStrategy__MY_ETH_Shield_2024__BTC_USDT,BTC,2024,11,Tuesday,Wednesday,50,False,31-60d
ETH/USDT,8499.854428,8499.854428,3.4061,2025-05-13 00:00:00+00:00,2025-11-06 00:00:00+00:00,2495.48,3424.29,0.001,0.001,254880,0.3694552798409051,3143.4564124,shield:bear_rs_aggr,24.96,-0.99,24.96,-0.99,2111.89,4956.78,False,shield:bull_rs_aggr,1.0,False,1747094400000,1762387200000,0.0,3,BtcRegimeShieldStrategy,MY_ETH_Shield_2025,BTC/USDT,20260605_001152__BtcRegimeShieldStrategy__MY_ETH_Shield_2025__BTC_USDT,BTC,2025,5,Tuesday,Thursday,177,True,120d+
BNB/USDT,7839.85726613,15978.0451223,330.65,2019-02-12 00:00:00+00:00,2019-08-31 00:00:00+00:00,23.7104,22.1449,0.001,0.001,288000,0.2529229116905149,4045.25490915,calendar_shield:exit,0.0953,-0.99,0.2372,-0.99,8.4051,39.5941,False,calendar_shield,1.0,False,1549929600000,1567209600000,0.0,5,BtcCalendarShieldStrategy,MY_BNB_Calendar_2019,BTC/USDT,20260605_001202__BtcCalendarShieldStrategy__MY_BNB_Calendar_2019__BTC_USDT,BTC,2019,2,Tuesday,Saturday,200,True,120d+
BNB/USDT,7198.8966901,7198.8966901,305.655,2020-02-10 00:00:00+00:00,2020-03-11 00:00:00+00:00,23.5524,16.853,0.001,0.001,43200,-0.2858750693352418,-2060.04307551,calendar_shield:exit,0.2436,-0.99,0.2436,-0.99,15.41,27.1905,False,calendar_shield,1.0,False,1581292800000,1583884800000,0.0,2,BtcCalendarShieldStrategy,MY_BNB_Calendar_2020,BTC/USDT,20260605_001206__BtcCalendarShieldStrategy__MY_BNB_Calendar_2020__BTC_USDT,BTC,2020,2,Monday,Wednesday,30,False,8-30d
BNB/USDT,5944.4565392,5944.4565392,323.056,2020-07-14 00:00:00+00:00,2020-09-04 00:00:00+00:00,18.4007,20.4027,0.001,0.001,74880,0.1065848236554371,634.22244081,calendar_shield:exit,0.1841,-0.99,0.1841,-0.99,16.5473,25.8262,False,calendar_shield,1.0,False,1594684800000,1599177600000,0.0,4,BtcCalendarShieldStrategy,MY_BNB_Calendar_2020,BTC/USDT,20260605_001206__BtcCalendarShieldStrategy__MY_BNB_Calendar_2020__BTC_USDT,BTC,2020,7,Tuesday,Friday,52,True,31-60d
BNB/USDT,6495.2828442,6495.2828442,242.326,2020-09-18 00:00:00+00:00,2020-10-22 00:00:00+00:00,26.8039,29.7355,0.001,0.001,48960,0.1071554500271343,696.70096118,calendar_shield:exit,0.2712,-0.99,0.2712,-0.99,22.1,31.9798,False,calendar_shield,1.0,False,1600387200000,1603324800000,0.0,3,BtcCalendarShieldStrategy,MY_BNB_Calendar_2020,BTC/USDT,20260605_001206__BtcCalendarShieldStrategy__MY_BNB_Calendar_2020__BTC_USDT,BTC,2020,9,Friday,Thursday,34,True,31-60d
BNB/USDT,7606.4404044,7606.4404044,225.884,2020-12-28 00:00:00+00:00,2021-01-01 00:00:00+00:00,33.6741,37.3596,0.001,0.001,5760,0.1072294566019279,816.45010571,force_exit,0.3368,-0.99,0.3368,-0.99,33.3105,39.9999,False,calendar_shield,1.0,False,1609113600000,1609459200000,0.0,4,BtcCalendarShieldStrategy,MY_BNB_Calendar_2020,BTC/USDT,20260605_001206__BtcCalendarShieldStrategy__MY_BNB_Calendar_2020__BTC_USDT,BTC,2020,12,Monday,Friday,4,True,0-7d
BNB/USDT,8152.9562478,8152.9562478,215.894,2021-01-02 00:00:00+00:00,2021-01-12 00:00:00+00:00,37.7637,38.1623,0.001,0.001,14400,0.0085360186732273,69.66338056,calendar_shield:exit,0.3777,-0.99,0.3777,-0.99,35.0374,45.162,False,calendar_shield,1.0,False,1609545600000,1610409600000,0.0,1,BtcCalendarShieldStrategy,MY_BNB_Calendar_2021,BTC/USDT,20260605_001209__BtcCalendarShieldStrategy__MY_BNB_Calendar_2021__BTC_USDT,BTC,2021,1,Saturday,Tuesday,10,True,8-30d
BNB/USDT,8232.8982875,8232.8982875,215.125,2021-01-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,38.2703,38.6596,0.001,0.001,12960,0.0081540526712994,67.19861776,calendar_shield:exit,0.3828,-0.99,0.3828,-0.99,36.8518,47.2187,False,calendar_shield,1.0,False,1610496000000,1611273600000,0.0,4,BtcCalendarShieldStrategy,MY_BNB_Calendar_2021,BTC/USDT,20260605_001209__BtcCalendarShieldStrategy__MY_BNB_Calendar_2021__BTC_USDT,BTC,2021,1,Wednesday,Friday,9,True,8-30d
BNB/USDT,8307.7390452,8307.7390452,203.154,2021-01-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,40.8938,42.5277,0.001,0.001,8640,0.0378768803690165,314.98590919,calendar_shield:exit,0.409,-0.99,0.409,-0.99,39.4555,44.0,False,calendar_shield,1.0,False,1611360000000,1611878400000,0.0,4,BtcCalendarShieldStrategy,MY_BNB_Calendar_2021,BTC/USDT,20260605_001209__BtcCalendarShieldStrategy__MY_BNB_Calendar_2021__BTC_USDT,BTC,2021,1,Saturday,Friday,6,True,0-7d
BNB/USDT,8640.92268,8640.92268,165.789,2021-02-04 00:00:00+00:00,2021-02-09 00:00:00+00:00,52.12,79.8734,0.001,0.001,7200,0.5294284878593334,4579.32537881,calendar_shield:exit,0.5213,-0.99,0.5213,-0.99,51.25,116.24,False,calendar_shield,1.0,False,1612396800000,1612828800000,0.0,1,BtcCalendarShieldStrategy,MY_BNB_Calendar_2021,BTC/USDT,20260605_001209__BtcCalendarShieldStrategy__MY_BNB_Calendar_2021__BTC_USDT,BTC,2021,2,Thursday,Tuesday,5,True,0-7d
BNB/USDT,18399.6256536,22942.4460264,114.687,2021-02-10 00:00:00+00:00,2021-02-24 00:00:00+00:00,160.4334,231.3646,0.001,0.001,20160,0.7676657594504578,17629.74238276,calendar_shield:exit,1.0735,-0.99,1.6044,-0.99,107.2811,348.6969,False,calendar_shield,1.0,False,1612915200000,1614124800000,0.0,2,BtcCalendarShieldStrategy,MY_BNB_Calendar_2021,BTC/USDT,20260605_001209__BtcCalendarShieldStrategy__MY_BNB_Calendar_2021__BTC_USDT,BTC,2021,2,Wednesday,Wednesday,14,True,8-30d
BNB/USDT,27096.3257868,27096.3257868,106.518,2021-02-25 00:00:00+00:00,2021-04-19 00:00:00+00:00,254.3826,481.5112,0.001,0.001,76320,0.8890802266362742,24114.89827901,calendar_shield:exit,2.5439,-0.99,2.5439,-0.99,195.0,638.5673,False,calendar_shield,1.0,False,1614211200000,1618790400000,0.0,0,BtcCalendarShieldStrategy,MY_BNB_Calendar_2021,BTC/USDT,20260605_001209__BtcCalendarShieldStrategy__MY_BNB_Calendar_2021__BTC_USDT,BTC,2021,2,Thursday,Monday,53,True,31-60d
